year,permno,ticker,comnam,age,div12m_me,ffo_at_reit,ffo_yld_reit,beta,realizedvol,lnmcap,market_equity,assets,btm,roe,ocf_at,debt_at,bookleverage,assetgrowth,dolvol,sale_me,ebitda_me,cash_at,net_income,book_equity,ret12
2019,14651,CTRE,CARETRUST REIT INC,120.0,0.03479795375,0.02008879969796765,1.2255740734116125e-05,0.8325898320749724,0.013465222961887019,14.582312826020077,2157.796516666667,1396.916,0.3792978032554241,0.06211190752626713,0.07526182975,0.39182358,1.811197207670755,0.00016946695073387027,-440484245.3333333,0.07382984041666667,0.0244250585,0.04588650615,56.931999999999995,814.3662499999999,0.1626382603637888
2020,14651,CTRE,CARETRUST REIT INC,132.0,0.05112403841666666,0.019258371685066427,1.6637002907559156e-05,0.8871662869213401,0.03765855200446331,14.385338289910521,1780.0238,1506.2145,0.526053362284474,0.06056887855598353,0.08532792,0.36140965499999994,1.655765190822918,0.0001400980169808038,-338296026.6666667,0.09354147141666667,0.026427193749999998,0.01291805975,46.523500000000006,923.5790000000001,0.13750830132366976
2021,14651,CTRE,CARETRUST REIT INC,144.0,0.045747594583333336,0.022426924576872325,1.5726981160380794e-05,0.8825189754042221,0.01640333111192459,14.582490945424254,2156.8542333333335,1625.97325,0.42869692608922777,0.07242704449969938,0.089519923,0.4006348775,1.6417133346197816,6.73754535752953e-05,-298523168.0,0.08380865116666668,0.030377508083333334,0.051741598874999996,81.94475,921.3070000000001,0.0790282126247972
2022,14651,CTRE,CARETRUST REIT INC,156.0,0.05675565525,0.01811223556042015,1.6689917375150595e-05,0.9221379494206222,0.0179948353601757,14.425984936931416,1846.78675,1641.05675,0.47940293251074645,0.08271147369109007,0.09521733125,0.433050725,1.7305366459816536,4.9066016688040355e-05,-280307418.6666667,0.10412145933333333,0.023624551000000004,0.014384243,40.643499999999996,879.05575,-0.13692385754108927
2023,14651,CTRE,CARETRUST REIT INC,168.0,0.05220647258333333,0.019657492505123574,1.5414396359104983e-05,0.9080599945976923,0.013389537489240558,14.559275650140881,2119.042025,1656.3777499999999,0.3970144565538994,0.02759661337271524,0.08787498850000001,0.46701434999999997,1.8597026569962676,3.091160023425612e-05,-408792106.6666667,0.09488258791666666,0.015057290116666665,0.007261872,19.421499999999998,829.09775,0.2716631775527565
2024,14651,CTRE,CARETRUST REIT INC,180.0,0.036004784916666664,0.0188461090414694,9.489747351973344e-06,0.8401363626130482,0.011754353026941425,15.185983950947923,4058.866625,2224.898,0.38355488991877223,0.0184416696361523,0.07468114875,0.28122621249999996,1.6534573895887055,0.00016192250639923862,-937260152.0,0.05845331525,0.021739902833333335,0.12969716755000002,58.326,1536.05675,0.2624208128063905
2017,14686,CLNS,COLONY NORTHSTAR INC,108.0,0.08431473266666667,0.0024720199582090622,6.659295511381879e-06,1.2373486058708605,0.010476007153262142,15.622598706367834,6441.6061,17526.423749999998,0.8216462597848656,0.41907939217603357,0.02665878175,0.4011837025,3.4557205199827847,0.00090878459862995,-967201344.0,0.22537865416666666,0.028392852416666666,0.04568620725,121.541,5014.4574999999995,-0.1101743771273449
2018,14686,NSAM,NORTHSTAR ASSET MANAGEMENT GROUP,120.0,0.12963400616666668,0.0013507940003392,8.782800507515957e-06,1.0994550137880144,0.0193703980934887,14.97648542502545,3266.936841666667,24290.15575,2.1223963376702675,0.07871322413494318,0.023246293,0.43385819999999997,3.9215968363951745,0.016942814327131975,-742393281.3333334,0.9186194375,0.0613075175,0.04586998675,-194.28975,6702.9929999999995,-0.5565592857544969
2019,14686,NSAM,NORTHSTAR ASSET MANAGEMENT GROUP,132.0,0.08420696125,-0.00028707711666957505,-2.253159917104834e-06,1.325832848557303,0.018384617012689983,14.760431080144505,2583.0507916666666,22600.0245,2.1492480376001146,-0.06626364398608629,0.02184876,0.4378937125,3.7965853197236767,0.011663711380695158,-294605053.3333333,1.03751736,-0.007309180249999999,0.0332278075,-627.0124999999999,5521.443,0.1030269237759549
2020,14686,NSAM,NORTHSTAR ASSET MANAGEMENT GROUP,144.0,0.12684636566666666,-0.0027450594406902497,-4.351045338611819e-05,1.6408075760024643,0.0540600443179222,14.159012343863742,1496.81132,19324.9435,2.792169967157935,-0.18376698860672194,0.007814240125,0.4855438625,4.30010827244267,-0.00010578559552485833,-355873600.0,1.3032045425,-0.010915166333333332,0.064986683,-1403.45675,3516.7152499999997,0.07633413559335311
2021,14686,NSAM,NORTHSTAR ASSET MANAGEMENT GROUP,156.0,0.0034260989999999997,-0.0032968888989346502,-1.7858424003292502e-05,1.7174620262075015,0.02446624572349365,15.020305317910436,3373.827541666667,17947.551499999998,0.4224401308336579,-1.1428403560807134,0.005739283475,0.3783110175,9.135806654005618,-3.386127815490038e-05,-541221661.3333334,0.160192702,-0.018341321783333333,0.05252848125,-752.105,1377.8845000000001,0.731661536456917
2022,14686,NSAM,NORTHSTAR ASSET MANAGEMENT GROUP,168.0,0.00034531280666666664,0.001994875999549175,8.380374632400383e-06,1.7023910883627844,0.035227598977304736,14.888763832588637,3035.427141666667,13187.5605,0.3021803436248017,-0.8822177208783285,0.017827612,0.4314300225,11.577861747051813,-0.00016560232204861815,-682291573.3333334,0.4236660033333333,0.0025742927708333335,0.08868559799999999,-118.80574999999999,892.1475,-0.6042861370447684
2023,14686,NSAM,NORTHSTAR ASSET MANAGEMENT GROUP,180.0,0.0022628040333333333,0.005392275516273275,2.99676537463081e-05,1.8763906173345581,0.031210181899055407,14.691880824374474,2430.173325,11067.4565,0.3201966949302018,-0.31813731278405055,0.02475464325,0.5247020324999999,12.053863939911254,-0.00025403035465597503,-533888093.3333333,0.4381622866666666,0.007282247275000001,0.07260092425,-210.352,746.6945000000001,0.6078304931488439
2024,14686,NSAM,NORTHSTAR ASSET MANAGEMENT GROUP,192.0,0.00262326725,0.01771025233948775,3.961222175683452e-05,1.7415902722529155,0.02606442449514115,14.753671908204675,2583.149883333333,4350.21925,0.40819716066164724,-0.04950958406375571,0.04908164474999999,0.20943132,7.38578924818572,-0.00048790907495974167,-742081536.0,0.355025685,0.05063924987499999,0.081353979,307.18699999999995,1021.7102500000001,-0.35523594821694415
2014,14974,SNR,NEW SENIOR INVESTMENT GROUP INC,72.0,,,,,0.013470571010564,13.93869959935954,1131.78795,1771.184,0.5147969424069925,,-0.0051423227,0.6234152,,,-312072784.0,0.15578965,0.008709096,0.032319624,-45.771,581.931,-0.054400000000000004
2015,14974,SNR,NEW SENIOR INVESTMENT GROUP INC,84.0,0.07067725175,0.00663895436311273,1.3117230528510559e-05,,0.01756595370158551,13.816225783912378,1007.8715033333333,2195.22125,0.6893949611894681,-0.0715503842500647,0.0153834203725,0.6483309525,3.087515573537938,,-189789251.33333334,0.26686833833333334,0.022599338916666666,0.08393221224999999,-54.560750000000006,673.8755,-0.3629106637721057
2016,14974,SNR,NEW SENIOR INVESTMENT GROUP INC,96.0,0.08149038933333333,0.008083445721310275,2.69885986270703e-05,1.0013540405020154,0.020113320641438923,13.677292109829198,873.7047724999999,2980.717,0.8449407006520087,-0.09247352740292618,0.02536542525,0.71962169,3.5803877580474364,0.0005069475345404,-134426483.33333334,0.46530435166666667,0.02686064808333333,0.044221193,-82.07975,731.8159999999999,0.09450280154045965
2017,14974,SNR,NEW SENIOR INVESTMENT GROUP INC,108.0,0.1102726405,0.008512048036405049,3.114995273992805e-05,1.0345429579229917,0.012837772412060793,13.565230942093336,782.3361708333333,2801.28225,0.72630429038901,-0.11756068862093146,0.0335796465,0.7573928,4.481878304954372,0.00017338954186104123,-127040694.66666667,0.6065523725,0.027822585916666667,0.03381631675,-63.45775,564.84425,-0.13583934245123397
2018,14974,SNR,NEW SENIOR INVESTMENT GROUP INC,120.0,0.14780212333333334,0.006702130232838399,3.1549431027207496e-05,0.8231746734632154,0.02030519980512172,13.218467099043869,561.7622383333334,2529.0265,0.8608836132769421,-0.037925109584120674,0.03179823525,0.7763982625,4.922965547017491,-9.18786998942265e-05,-102108913.33333333,0.8431536166666667,0.03588712808333333,0.05686917575,-9.15025,470.3825,-0.38681322519181605
2019,14974,SNR,NEW SENIOR INVESTMENT GROUP INC,132.0,0.09544895633333333,-0.006358159842806699,-2.8825457782763248e-05,1.0583976053292923,0.017689317811308423,13.178021057346399,533.6158525,2287.0135,0.5654752670974402,-0.3190525554299955,0.03768646,0.83074518,6.787398098791986,-9.79027212556748e-05,-64808372.0,0.8832771741666666,0.020451806941666668,0.04152779375,-119.24374999999999,289.17,1.0093270191441777
2020,14974,SNR,NEW SENIOR INVESTMENT GROUP INC,144.0,0.11551080625,0.008534588015321374,6.423770743157938e-05,1.580659021488669,0.053064120518294094,12.753283779930001,362.7912083333333,2042.8255,0.7020144459153279,-0.23010702614656184,0.038946856,0.805646475,8.788345636066706,-6.020171514356422e-05,-51965463.666666664,1.0668312741666666,0.018729827025,0.04790305575,-11.1315,231.57150000000001,-0.2546332368784697
2021,14974,SNR,NEW SENIOR INVESTMENT GROUP INC,152.0,0.040077771125,0.006877856477062675,2.176017507752379e-05,1.8221859893838015,0.02500576677490139,13.289988705809913,602.7132087499999,1780.275875,0.3525744085870973,-0.0016112302748076887,0.029143569875,0.8359685275,9.075027469001098,-9.699090190905238e-05,-167298591.0,0.58056666,0.010770497675,0.03009628075,-20.877125,203.937375,0.7156240415440434
2014,15044,MORE,MONOGRAM RESIDENTIAL TRUST INC,72.0,,,,,0.0133022966005304,14.275598104583823,1584.3477,2972.397,0.7893432262547481,,0.019199992,0.3558152,,,-204022148.0,0.13269677000000002,0.00455701095,0.07072575,-13.645,1250.381,-0.017900000000000027
2015,15044,MORE,MONOGRAM RESIDENTIAL TRUST INC,84.0,0.0309363995,0.00405191840674231,7.913290997858356e-06,,0.011261586803952025,14.269248053323373,1574.8229916666667,3131.5165,0.761431159962294,-0.0050997693973818,0.02356674975,0.39737469249999996,2.591493214480444,,-238944457.33333334,0.14247294083333334,0.004916452991666666,0.045115549750000004,5.04075,1197.682,0.08845018879942024
2016,15044,MORE,MONOGRAM RESIDENTIAL TRUST INC,96.0,0.029633621583333335,0.0047322575040086,9.256451096699488e-06,0.7388956183156208,0.013255167365787926,14.340496979063884,1693.880625,3267.43625,0.685833859249762,0.03477002398087944,0.03063371375,0.46509784000000004,2.7212474062553316,5.62146281955265e-05,-209124766.66666666,0.1494403875,0.0036737814333333333,0.0280574115,55.400499999999994,1155.6875,0.14119796514986405
2017,15044,MORE,MONOGRAM RESIDENTIAL TRUST INC,104.0,0.02877275025,0.004658289812364125,8.537710388769227e-06,0.6525184150150349,0.011548776269066236,14.372291896409202,1751.03895,3191.326,0.6547831839443786,0.042675838444075,0.03335652525,0.47359705625,2.8215403896657483,2.56488806204533e-05,-374750284.0,0.1640263325,0.0036300934625,0.039883932625,19.86575,1141.12075,0.12602166258682224
2014,15048,PGRE,PARAMOUNT GROUP INC,60.0,,,,,0.0111186847142497,15.14343627033432,3776.70435,2922.691,0.135650278400474,,0.011456908,0.20854378,,,-1254456608.0,0.112609285,0.019681802999999998,0.10872343,16.514,511.363,-0.011199999999999988
2015,15048,PGRE,PARAMOUNT GROUP INC,72.0,0.019573624749999997,0.01759053846414816,6.798644366524915e-06,,0.012020104096986076,15.154773565200065,3820.484308333333,7514.48575,0.8079973574650053,0.0201536131932039,-0.01084498775,0.2956606625,2.3073786775405414,,-484181628.0,0.12035660658333332,0.005347473374999999,0.06129929274999999,58.0765,3036.05175,-0.003456324458619986
2016,15048,PGRE,PARAMOUNT GROUP INC,84.0,0.023471457749999997,0.0092947952606365,2.3232216735780853e-05,0.6557518532768419,0.013034477075333359,15.072682661984084,3520.055325,8648.303750000001,1.0798463802899756,0.0077119524044365504,0.0011997634249999998,0.34760661,2.324460418782101,-2.61668283974172e-05,-307432788.0,0.19650811,0.010829638066666668,0.03360041125,11.032499999999999,3789.47875,-0.09562427426389253
2017,15048,PGRE,PARAMOUNT GROUP INC,96.0,0.022564632416666664,0.00800594094140515,1.818103060664111e-05,0.7039517838536214,0.009450426359429309,15.147884767023877,3791.6462749999996,8652.55825,1.053840141560116,-0.0019418990942185,0.00899787935,0.39703167500000003,2.2695005334128893,-6.058948873857924e-06,-393693373.3333333,0.18548386166666667,0.01667680325,0.023202609,22.3045,3992.623,0.015033635989511351
2018,15048,PGRE,PARAMOUNT GROUP INC,108.0,0.026581365583333332,0.007795904943287725,1.9689883799067978e-05,0.731900847674884,0.011193080078271451,15.069162029409908,3509.8788999999997,8932.862500000001,1.1895298499364488,0.01102678693584605,0.022188367750000004,0.40055214499999997,2.171098005029887,6.781646002854075e-06,-430460506.6666667,0.20969843,0.018022065166666667,0.027417404000000003,52.370000000000005,4159.58,-0.1850201663208183
2019,15048,PGRE,PARAMOUNT GROUP INC,120.0,0.02916934825,0.00791041176110825,2.150065388312789e-05,0.8350729809612175,0.010797213446698392,14.993083317884846,3248.59245,8818.18175,1.2380063969696333,0.00995093559824445,0.02120075125,0.41045299,2.166273279606707,-8.2035559272019e-06,-379131920.0,0.23464643333333335,0.020780483083333332,0.0453437425,15.3195,4018.285,0.14056951310835264
2020,15048,PGRE,PARAMOUNT GROUP INC,132.0,0.04881585,0.008590321471230124,4.07334773861031e-05,0.9790758171041648,0.0359440564780304,14.461498422792161,1967.8988666666667,8725.33075,2.0280718108188656,-0.004733049392048558,0.02904101525,0.44067064499999997,2.2577189088439464,-9.00964375149224e-06,-425348685.3333333,0.4017283108333333,0.03977855016666667,0.04603492675,-11.525,3770.57275,-0.31986263978331253
2021,15048,PGRE,PARAMOUNT GROUP INC,144.0,0.03427689475,0.00782348769955685,3.3508333841586765e-05,1.253559127800011,0.019476097793288006,14.529078902920224,2050.708383333333,8616.41975,1.7919911704142386,-0.008009401106776334,0.028838168,0.4476867125,2.3272044062074597,-1.30637678874708e-05,-339799365.3333333,0.3433708008333333,0.02936846575,0.0594667425,-26.806250000000002,3643.0437500000003,-0.04938629178322784
2022,15048,PGRE,PARAMOUNT GROUP INC,156.0,0.03822640208333333,0.00813070532486975,4.119961033311541e-05,1.1656932503554915,0.0254947048398582,14.365268455916492,1770.2880750000002,8505.2395,2.1346748385214043,-0.006129130020352075,0.029848431499999998,0.451044395,2.3566202563422647,-1.264870751500654e-05,-320921388.0,0.41791936083333336,0.04149526133333333,0.0609629205,-14.502749999999999,3618.0092500000005,-0.25634328822636065
2023,15048,PGRE,PARAMOUNT GROUP INC,168.0,0.056080841416666666,0.007786412774608,6.304542996612751e-05,1.1966693743317152,0.027596955011473842,13.86736461712926,1060.8120183333333,8449.4505,3.423309165933816,-0.008274851184482616,0.028907639750000002,0.45459104,2.3590899423963374,-5.736603750383875e-06,-178312162.0,0.6518672025,0.048307737999999996,0.058528856250000004,-39.24375,3584.17625,-0.09502927790472726
2024,15048,PGRE,PARAMOUNT GROUP INC,180.0,0.027807706666666668,0.006037608404559899,4.698158498049141e-05,1.229494357017095,0.020555183602641667,13.856237785133482,1042.633875,8031.590749999999,3.1288424758310946,-0.051522961517180166,0.03403986775,0.4653303275,2.438455059488528,-3.287499919786124e-05,-108923410.66666667,0.44956178,-0.058306407875,0.05916531675,-203.828,3253.365,-0.03002181123153924
2014,15052,STOR,STORE CAPITAL CORP,36.0,,,,,0.0138242675780405,14.67204127859952,2355.34375,1786.1,0.3286804436271744,,0.030756397,0.5551632,,,-281298184.0,0.046251412500000005,0.011982268,0.041606855,22.318,773.914,0.0414000000000001
2015,15052,STOR,STORE CAPITAL CORP,48.0,0.039039642,0.012917006278120948,1.1240042143764189e-05,,0.012585455934932042,14.795845272173272,2674.5306833333334,3006.31475,0.5597659421919555,0.0304160527306777,0.03551692825,0.490769175,1.840930975482156,,-271263086.6666667,0.0827741055,0.02437947058333333,0.026968700999999998,54.781000000000006,1495.21975,0.12609966283587748
2016,15052,STOR,STORE CAPITAL CORP,60.0,0.0375981825,0.012231698645571325,1.1663582958216142e-05,0.08503436358372084,0.013222711668042009,15.199430990439948,4013.9923166666667,4065.8247499999998,0.5158876900017623,0.03639701750416199,0.0472642215,0.475624695,1.87475957065858,0.0003424532847887,-842800754.6666666,0.07428757841666667,0.02259322325,0.0192076295,88.61874999999999,2055.3475,0.10949271105259006
2017,15052,STOR,STORE CAPITAL CORP,72.0,0.04438881275,0.01262526085239495,1.4261611053434683e-05,0.06760663702528596,0.013341143109333568,15.279314815943499,4347.966041666667,5178.352,0.6195635364032557,0.045915346546141676,0.0494728815,0.4618646575,1.952048968851092,0.00029634191117946666,-855708282.6666666,0.08970383475,0.028092335583333333,0.036254767375,132.35925,2686.62825,0.10689970212867261
2018,15052,STOR,STORE CAPITAL CORP,84.0,0.04419765375,0.012786364064020575,1.382824579032431e-05,0.10324683071823569,0.011130542453748567,15.50410000986255,5440.1448,5991.2705,0.6003674052452105,0.0505016269829806,0.05323397975,0.4352167475,1.9145007899091409,0.00022285101286280003,-914355696.0,0.08622805783333333,0.026311143666666665,0.008517378,169.34125,3244.4665,0.13940161309935872
2019,15052,STOR,STORE CAPITAL CORP,96.0,0.03519330691666667,0.0136917832585739,1.1735721394124796e-05,0.24592250446739652,0.010219550578117225,15.902872438504888,8107.9514500000005,7261.25825,0.48380837489943734,0.05405140639460811,0.05453225850000001,0.43834338,1.8493475550989131,0.00020083685239018334,-1194345216.0,0.06912787008333333,0.021364769083333332,0.0057760920249999995,212.31475,3897.46175,0.36675146932178637
2020,15052,STOR,STORE CAPITAL CORP,108.0,0.05221057725,0.01402657850117925,1.8070648047227756e-05,0.8207330566350314,0.03528242322450295,15.692475825283715,6724.821608333333,8562.94825,0.7124156829462255,0.06046111675202248,0.0528311065,0.447277725,1.8461997102206127,0.00018271887220978333,-1804562848.0,0.10554728283333333,0.0325263225,0.04320139325,285.87275,4530.82775,-0.03375567461263318
2021,15052,STOR,STORE CAPITAL CORP,120.0,0.041242005416666665,0.0122749048998562,1.201943835247828e-05,1.0582028241024828,0.014460689630901101,16.0310044747312,9178.231,9043.701,0.5495827459478885,0.051199489377094114,0.04995116224999999,0.4188317925,1.8179016972912512,0.0001190292705680173,-1018406949.3333334,0.076985787,0.022803564083333335,0.02067249175,215.5,5032.93575,0.058254434193756977
2022,15052,STOR,STORE CAPITAL CORP,132.0,0.049877240833333336,0.01433300532223815,1.6739579886991795e-05,1.0113166551295427,0.014747343859696276,15.931279922487171,8316.014708333334,9913.93,0.6310250345508748,0.04809219365317549,0.060397714,0.44750701,1.8562480732564948,8.534956477848225e-05,-2188307594.6666665,0.09705684175,0.027565613500000002,0.004734493225,286.32325,5226.2085,-0.02940262564699314
2023,15052,STOR,STORE CAPITAL CORP,133.0,0.03621066,0.0153097489447529,1.7363043742798164e-05,0.8538873551617168,0.0006133518330066,16.024368983336537,9105.315,10505.981,0.5869550417374312,0.0521658768666182,0.0637771,0.46505824,1.8998516561307075,8.53746082444688e-05,-1703181056.0,0.097357854,0.02819147,0.00476776,321.133,5344.411,0.0046999999999999265
2015,15142,UE,URBAN EDGE PROPERTIES,72.0,0.030041702,0.010165754443835537,8.606683880924835e-06,,0.012028565808613563,14.632674416077409,2268.3690333333334,1870.2535,0.15591949183538514,,0.07885288,0.6812256175,,,-301278889.3333333,0.1404578525,0.012891762624999999,0.0746341454,46.681999999999995,354.67650000000003,0.02367578573955642
2016,15142,UE,URBAN EDGE PROPERTIES,84.0,0.029848610416666668,0.01691731147342055,1.2144279662063206e-05,0.315680246299307,0.013328795627821292,14.801510913471526,2686.5879916666668,1913.509,0.16688394638448478,0.08856640482279861,0.07136928375,0.6422241624999999,4.346123793108915,,-307385826.6666667,0.12070357416666666,0.014303969166666666,0.09419745875,58.506,446.2169999999999,0.2081331003716249
2017,15142,UE,URBAN EDGE PROPERTIES,96.0,0.03220905525,0.022479336014947324,1.611748099045639e-05,0.3689563234175626,0.013477781912844267,14.814820193015384,2719.332875,2106.17975,0.19247215225315284,0.15199005981742136,0.06835637375,0.6057626725,4.204179506146012,-7.7089796350155e-06,-321933178.6666667,0.12869824375,0.01681997533333333,0.0796398015,100.76325000000001,524.47375,-0.040178184787759696
2018,15142,UE,URBAN EDGE PROPERTIES,108.0,0.04103466675,0.011896933017602349,1.3551727694551114e-05,0.44119140133304807,0.01424556177082041,14.70175741682923,2434.8108583333333,2792.8132499999997,0.3764554894071664,0.12616901840855183,0.0551955965,0.5437508375,3.552651402360128,0.00027761009595409354,-318136356.0,0.16408848416666666,0.027623871916666667,0.167768035,70.49575,909.09825,-0.3194317997753613
2019,15142,UE,URBAN EDGE PROPERTIES,120.0,0.04568471433333333,0.014219223750314924,1.7926379084335517e-05,0.8644829680918856,0.011296813277636859,14.630279565497256,2264.5140166666665,2835.67175,0.41601838792295615,0.09920093889663294,0.04745688875,0.5619048025,3.1102972614013886,0.00019607620514330558,-341837657.3333333,0.18705142500000002,0.02492088775,0.1618533575,95.5795,938.01975,0.20899000199446505
2020,15142,UE,URBAN EDGE PROPERTIES,132.0,0.062254825416666666,0.014184603692074325,3.0322460834241632e-05,1.290122581594309,0.04311629684175786,14.127600479223092,1402.9070250000002,2997.23575,0.7324767583496254,0.11444031276704615,0.049522183500000004,0.592374615,2.9877876347100383,6.648861015089125e-06,-271038701.3333333,0.29173987916666666,0.033349956666666666,0.19155953250000002,123.2,979.17875,-0.2839164046617464
2021,15142,UE,URBAN EDGE PROPERTIES,144.0,0.04145996541666667,0.012725509953677076,1.8941024678975257e-05,1.6246798602773962,0.019528716604010374,14.54772108578001,2088.592741666667,2954.17275,0.46395768327919,0.10452454371930746,0.03930566925,0.5829745475,3.020975865089778,2.6151589132077816e-05,-272369322.6666667,0.16909016333333335,0.015547817458333333,0.1549941175,70.486,959.167,0.5172820468163941
2022,15142,UE,URBAN EDGE PROPERTIES,156.0,0.03812102175,0.01558176999892945,2.4188352228490735e-05,1.5339519947179017,0.019299648781155983,14.46809692454143,1934.7117083333333,2949.61825,0.5152632679930643,0.10116138937391352,0.046613315749999995,0.585945515,3.0366445337537926,2.268370014561503e-05,-343693353.3333333,0.2203187675,0.02779778416666667,0.07755121825,91.36525,981.90775,-0.2266034346046789
2023,15142,UE,URBAN EDGE PROPERTIES,168.0,0.04080787783333333,0.0126445906950913,2.026014450616395e-05,1.501181833775588,0.017710658816667568,14.429620489324341,1853.47015,2941.42425,0.5194457714002548,0.07055327842486238,0.04863396975,0.5952619849999999,3.0273709514618687,4.955754752291233e-06,-338636013.3333333,0.22033563916666665,0.020302551083333332,0.0412296525,38.7215,955.9549999999999,0.35175983978704517
2024,15142,UE,URBAN EDGE PROPERTIES,180.0,0.03359375866666667,0.01518507223160015,2.018343907684469e-05,1.445547287461891,0.012169704790656682,14.662405550391535,2353.8888583333332,3152.8534999999997,0.4754550338768006,0.1456641788245926,0.0493378635,0.550313175,2.932487440390116,5.816863595559412e-05,-364116528.0,0.18235795833333335,0.017267649458333333,0.03525463475,212.59175000000002,1107.3705,0.21636526145834423
2015,15159,HIFR,INFRAREIT INC,48.0,0.044054043,0.0118861535848785,1.1279929282848804e-05,,0.020698500409220718,13.953818496164681,1164.1108875,1527.688,0.4998009793426359,,0.0167382806,0.481107115,,,-228130524.33333334,0.11901166666666667,0.02798010116666667,0.0296698265,9.83725,555.00575,-0.280297413444891
2016,15159,HIFR,INFRAREIT INC,60.0,0.052255289749999996,0.016195114406481075,3.417151465930831e-05,0.06645548870214485,0.01680473386158299,13.56817234211478,782.6769691666667,1685.99975,0.8630094485670883,0.0195642973324898,0.06327439625,0.41566022500000005,2.453346959179972,,-114573774.66666667,0.19649406083333334,0.048906202,0.010538866175,25.701999999999998,672.3290000000001,0.024020797144026274
2017,15159,HIFR,INFRAREIT INC,72.0,0.05096689783333333,0.0162874155910341,3.424641770188931e-05,0.09445549437952323,0.013267316491139866,13.668736142816023,868.7385133333333,1878.0230000000001,0.7960809324128902,0.050503737147456464,0.0643075165,0.46004785,2.6133296766867895,0.0001280475526711,-77616033.0,0.20409880833333335,0.04696454458333333,0.0063593545999999996,50.9,683.378,0.09197697750646983
2018,15159,HIFR,INFRAREIT INC,84.0,0.04811600133333333,0.009404431028340874,2.021542475084973e-05,0.08485524079707966,0.013821802251618916,13.723995542299418,914.1327291666666,1991.37825,0.7344189696788385,0.041172904768860034,0.06101858575,0.4751947475,2.906624661085983,8.977239349608646e-05,-140369229.0,0.21308613333333334,0.046732732916666665,0.00220167635,26.83475,668.45325,0.18636164266315225
2019,15159,HIFR,INFRAREIT INC,88.0,0.04729998625,0.017381795653997202,3.7547616366090435e-05,0.15167696818192378,0.00250178781089085,13.741979003621573,929.127735,2020.9695,0.7243177362170437,0.0187225960214102,0.06282930175,0.4684399775,3.0344972430513173,6.24329940853625e-05,-101134223.0,0.216236645,0.0507811475,0.002255620525,35.0555,672.9495,0.013285314220608857
2015,15194,DEA,EASTERLY GOVERNMENT PPTYS INC,48.0,0.031431895,0.009630761447747644,8.73814566578987e-06,,0.01091811948495057,12.875833984230129,391.3038554545455,563.8379090909091,0.5385206072729094,,-0.06632406836363636,0.07106413909090908,,,-49849337.63636363,0.04087776463636364,-0.001505226295090909,0.0546574825,-2.493909090909091,215.93445454545454,0.1023552385613482
2016,15194,DEA,EASTERLY GOVERNMENT PPTYS INC,60.0,0.036509822000000004,0.012468074582644324,1.911771306056112e-05,0.3967172424954442,0.014042749208413743,13.244751910120563,578.2088858333333,914.4364999999999,0.7421565166736501,-0.0044902362542841,0.036726191,0.2431931275,2.417536307562629,,-80785001.0,0.12972816791666666,0.0060041507666666665,0.007565627124999999,1.9415000000000002,416.65075,0.22134319633460642
2017,15194,DEA,EASTERLY GOVERNMENT PPTYS INC,72.0,0.04294914891666667,0.012920229979987624,1.7251621955388678e-05,0.4077610787141539,0.008756564051783067,13.566659857164424,782.8602791666667,1105.551,0.711697926144886,0.0016907802330553001,0.044076050750000005,0.3256016025,2.097683989133326,0.0001462819350318,-147076110.0,0.13761775783333333,0.009352062416666666,0.006541089524999999,3.7900000000000005,553.44925,0.1184142441470315
2018,15194,DEA,EASTERLY GOVERNMENT PPTYS INC,84.0,0.0463662835,0.011387318747038725,1.5270307534486847e-05,0.5151522497609374,0.01171962357811336,13.842572345534386,1035.30856,1454.3715,0.7089521139099614,0.0064294399239495,0.0357123025,0.37541072000000003,2.023883824644147,0.00027290833130235836,-229296574.66666666,0.1302949733333333,0.012754490333333333,0.03124395075,4.70675,724.75675,-0.22326356763698085
2019,15194,DEA,EASTERLY GOVERNMENT PPTYS INC,96.0,0.04958692941666667,0.010801892951528025,1.4602204129040899e-05,0.6903701673645392,0.008756116396787916,14.109086408312118,1363.8663583333334,1941.00975,0.7124005911802559,0.006496427983265925,0.03286000675,0.4034057925,2.103752888706109,0.0003299222033270917,-251955884.66666666,0.12598914425,0.011581013708333332,0.006503185275,5.96125,946.97775,0.5937510911604826
2020,15194,DEA,EASTERLY GOVERNMENT PPTYS INC,108.0,0.04379895825,0.0110354624676145,1.3450838206394044e-05,0.37284878835036933,0.021466216620662698,14.415885628726821,1824.92375,2281.297,0.589841598309829,0.0066143129697177,0.0679792805,0.3993968575,2.0941481066223084,0.00024441222758785834,-353879132.0,0.12327158933333333,0.010570768666666668,0.01300279325,7.559,1073.19275,-0.003328401746733878
2021,15194,DEA,EASTERLY GOVERNMENT PPTYS INC,120.0,0.04676747583333333,0.011934986506397275,1.585801465294263e-05,0.27342469367034317,0.0104520709217953,14.419347241840782,1830.8142083333332,2476.3250000000003,0.6379505146810845,0.008869111608630733,0.05413635275,0.395888245,2.1178537022341577,0.00014169725124005348,-301431946.6666667,0.13634200500000002,0.015595890833333334,0.005692084149999999,15.51625,1166.264,0.06381690785437244
